Time(s),CH1V,CH2V
-2.280000e-04,4.298666e+00,2.394667e+00
-2.270000e-04,4.294400e+00,2.381600e+00
-2.260000e-04,4.279200e+00,2.385867e+00
-2.250000e-04,4.268267e+00,2.384800e+00
-2.240000e-04,4.277067e+00,2.420533e+00
-2.230000e-04,4.254133e+00,2.420533e+00
-2.220000e-04,4.266133e+00,2.418400e+00
-2.210000e-04,4.247734e+00,2.458133e+00
-2.200000e-04,4.264000e+00,2.433333e+00
-2.190000e-04,4.256267e+00,2.450667e+00
-2.180000e-04,4.250933e+00,2.463733e+00
-2.170000e-04,4.241333e+00,2.454933e+00
-2.160000e-04,4.242400e+00,2.472267e+00
-2.150000e-04,4.245600e+00,2.485067e+00
-2.140000e-04,4.257600e+00,2.485067e+00
-2.130000e-04,4.226133e+00,2.486133e+00
-2.120000e-04,4.250933e+00,2.480800e+00
-2.110000e-04,4.248800e+00,2.491733e+00
-2.100000e-04,4.237867e+00,2.500267e+00
-2.090000e-04,4.231467e+00,2.502400e+00
-2.080000e-04,4.233600e+00,2.506667e+00
-2.070000e-04,4.232533e+00,2.509867e+00
-2.060000e-04,4.231467e+00,2.510933e+00
-2.050000e-04,4.220800e+00,2.505600e+00
-2.040000e-04,4.229333e+00,2.485067e+00
-2.030000e-04,4.230400e+00,2.508800e+00
-2.020000e-04,4.225067e+00,2.526133e+00
-2.010000e-04,4.218400e+00,2.522933e+00
-2.000000e-04,4.233600e+00,2.510933e+00
-1.990000e-04,4.229333e+00,2.507733e+00
-1.980000e-04,4.229333e+00,2.524000e+00
-1.970000e-04,4.233600e+00,2.533600e+00
-1.960000e-04,4.220800e+00,2.545600e+00
-1.950000e-04,4.231467e+00,2.526133e+00
-1.940000e-04,4.222933e+00,2.524000e+00
-1.930000e-04,4.230400e+00,2.532533e+00
-1.920000e-04,4.212000e+00,2.524000e+00
-1.910000e-04,4.221867e+00,2.533600e+00
-1.900000e-04,4.220800e+00,2.519733e+00
-1.890000e-04,4.220800e+00,2.539200e+00
-1.880000e-04,4.225067e+00,2.541333e+00
-1.870000e-04,4.209867e+00,2.536800e+00
-1.860000e-04,4.218400e+00,2.539200e+00
-1.850000e-04,4.230400e+00,2.536800e+00
-1.840000e-04,4.212000e+00,2.541333e+00
-1.830000e-04,4.221867e+00,2.522933e+00
-1.820000e-04,4.218400e+00,2.541333e+00
-1.810000e-04,4.222933e+00,2.539200e+00
-1.800000e-04,4.242400e+00,2.536800e+00
-1.790000e-04,4.225067e+00,2.536800e+00
-1.780000e-04,4.207733e+00,2.536800e+00
-1.770000e-04,4.214133e+00,2.532533e+00
-1.760000e-04,4.220800e+00,2.545600e+00
-1.750000e-04,4.212000e+00,2.535733e+00
-1.740000e-04,4.218400e+00,2.545600e+00
-1.730000e-04,4.207733e+00,2.535733e+00
