Time(s),CH1V,CH2V
-1.920000e-03,2.475200e+00,2.263867e+00
-1.900000e-03,2.475200e+00,2.261600e+00
-1.880000e-03,2.475200e+00,2.252533e+00
-1.860000e-03,2.479733e+00,2.266133e+00
-1.840000e-03,2.495600e+00,2.248000e+00
-1.820000e-03,2.493333e+00,2.257067e+00
-1.800000e-03,2.486533e+00,2.263867e+00
-1.780000e-03,2.475200e+00,2.263867e+00
-1.760000e-03,2.486533e+00,2.259333e+00
-1.740000e-03,2.491067e+00,2.257067e+00
-1.720000e-03,2.475200e+00,2.272933e+00
-1.700000e-03,2.477467e+00,2.266133e+00
-1.680000e-03,2.497867e+00,2.259333e+00
-1.660000e-03,2.486533e+00,2.261600e+00
-1.640000e-03,2.486533e+00,2.275200e+00
-1.620000e-03,2.482000e+00,2.263867e+00
-1.600000e-03,2.486533e+00,2.266133e+00
-1.580000e-03,2.477467e+00,2.263867e+00
-1.560000e-03,2.472933e+00,2.266133e+00
-1.540000e-03,2.495600e+00,2.259333e+00
-1.520000e-03,2.484267e+00,2.259333e+00
-1.500000e-03,2.484267e+00,2.257067e+00
-1.480000e-03,2.493333e+00,2.261600e+00
-1.460000e-03,2.484267e+00,2.270667e+00
-1.440000e-03,2.479733e+00,2.270667e+00
-1.420000e-03,2.484267e+00,2.268400e+00
-1.400000e-03,2.479733e+00,2.268400e+00
-1.380000e-03,2.491067e+00,2.268400e+00
-1.360000e-03,2.491067e+00,2.252533e+00
-1.340000e-03,2.482000e+00,2.275200e+00
-1.320000e-03,2.486533e+00,2.275200e+00
-1.300000e-03,2.482000e+00,2.261600e+00
-1.280000e-03,2.486533e+00,2.263867e+00
-1.260000e-03,2.486533e+00,2.275200e+00
-1.240000e-03,2.491067e+00,2.268400e+00
-1.220000e-03,2.477467e+00,2.277467e+00
-1.200000e-03,2.495600e+00,2.263867e+00
-1.180000e-03,2.479733e+00,2.282000e+00
-1.160000e-03,2.493333e+00,2.275200e+00
-1.140000e-03,2.475200e+00,2.270667e+00
-1.120000e-03,2.484267e+00,2.279733e+00
-1.100000e-03,2.477467e+00,2.282000e+00
-1.080000e-03,2.484267e+00,2.275200e+00
-1.060000e-03,2.491067e+00,2.270667e+00
-1.040000e-03,2.472933e+00,2.270667e+00
-1.020000e-03,2.486533e+00,2.279733e+00
-1.000000e-03,2.484267e+00,2.291067e+00
-9.800000e-04,2.491067e+00,2.291067e+00
-9.600000e-04,2.486533e+00,2.275200e+00
-9.400000e-04,2.475200e+00,2.272933e+00
-9.200000e-04,2.486533e+00,2.270667e+00
-9.000000e-04,2.484267e+00,2.277467e+00
-8.800000e-04,2.491067e+00,2.270667e+00
-8.600000e-04,2.479733e+00,2.286533e+00
-8.400000e-04,2.484267e+00,2.282000e+00
-8.200000e-04,2.484267e+00,2.282000e+00
-8.000000e-04,2.495600e+00,2.279733e+00
-7.800000e-04,2.493333e+00,2.275200e+00
-7.600000e-04,2.495600e+00,2.282000e+00
-7.400000e-04,2.484267e+00,2.275200e+00
-7.200000e-04,2.486533e+00,2.279733e+00
-7.000000e-04,2.484267e+00,2.284267e+00
-6.800000e-04,2.495600e+00,2.279733e+00
-6.600000e-04,2.482000e+00,2.286533e+00
-6.400000e-04,2.484267e+00,2.279733e+00
-6.200000e-04,2.486533e+00,2.282000e+00
-6.000000e-04,2.477467e+00,2.275200e+00
-5.800000e-04,2.491067e+00,2.282000e+00
